4.346134936801765,4.013864859597432,3.6817870057290882
5.754225500544024,5.676462121975468,4.772607021092119
5.2704627669473,5.343739847293798,4.400041948168671
5.011098792790969,4.678556282539401,4.123105625617661
4.772607021092118,4.447221354708777,4.123105625617661
4.737556801183966,4.284895452049757,4.013864859597431
4.678556282539401,4.123105625617661,3.901566636906541
4.6785562825394,4.123105625617661,3.800584750330461
4.475237303505827,4.123105625617661,3.800584750330461
4.346134936801766,4.123105625617661,3.800584750330461
4.346134936801764,4.123105625617661,3.800584750330461
4.333333333333332,4.123105625617661,3.800584750330461
0.0,0.0,0.0
